Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Kibichoi Primary,Ruiru-Githunguri,March,Primary,White,2026-03-19,Rice and Greengrams,220,207,182,25.0,6,2,9,0,3,1.0,2.0,,220,6,2,35,2026-03-19 13:00:18,2026-03-19 13:35:26,,The food was delicious,I managed the queue well,The number of failed taps remained at 9. Some parents didn't top up their accounts on time,The number of successful taps decreased from 198 to 182 as some students didn't feed with us because they brought food from home,@sc kibichoi primary school
Githunguri kitchen,Gathaithi Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,420,432,385,47.0,0,3,16,0,0,0.0,0.0,,470,0,3,54,2026-03-19 12:45:58,2026-03-19 13:40:04,,Food was savoury,Queue was well managed with the help of the school captain,Failed taps reduced from 22 to 16. Some parents topped up but some still failed,Actual meals served increased from 474 to 432. 45 Grade 7 kids did not feed with us today they had a cooking project.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Kigumo Secondary,Ruiru-Githunguri,March,Secondary,White,2026-03-19,Rice and Greengrams,120,109,109,0.0,0,2,3,0,0,0.0,0.0,,110,0,2,20,2026-03-19 13:00:31,2026-03-19 13:20:47,,The food was sweet,Queue was smooth,Failed taps were 3,Successful taps decreased from 115 to 109 some of the students were sent home during break time,@daniel Kariuki
Githunguri kitchen,Thuita Secondary,Ruiru-Githunguri,March,Secondary,White,2026-03-19,Rice and Greengrams,40,43,43,0.0,0,2,2,0,0,0.0,0.0,,45,0,3,20,2026-03-19 13:10:30,2026-03-19 13:30:37,,Food was delicious,Queue management was smooth,Yes there were 2 failed tap while today also there were 2 failed tap because parents forgot to top up,Yesterday there was 40taps while today there was an increase in number parents remembered to top up,@Thuita Secondary tapper
Githunguri kitchen,Miguta Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,240,240,227,13.0,0,2,4,0,0,0.0,0.0,,245,0,2,40,2026-03-19 12:50:26,2026-03-19 13:30:30,,The food was veeryy delicious,I was able to manage the queue,"There were 4 failed taps, a decrease of 11 from the previous tapping. Parents topped up on time","There were 227 successful taps, an increase of 6 from the previous tapping. Our population was slightly higher and parents topped up on time",@SC Pauline - Miguta Primary School
Githunguri kitchen,Mitahato Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,230,228,206,22.0,0,2,7,0,2,1.0,1.0,,230,0,2,51,2026-03-19 12:20:33,2026-03-19 13:11:39,,Food was mouth watering,Queue management was hassle-free,The number of failed taps rose by 1 because parents forgot to top up on time,Number of successful taps decreased by 5 this being affected by kids forgetting tags at home,@SC George-Mitahato Comprehensive
Githunguri kitchen,Gathangari Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,410,403,366,37.0,0,3,6,0,0,12.0,3.0,,410,0,3,60,2026-03-19 12:30:04,2026-03-19 13:30:14,,Food was hot and delicious,The queue was smoothly managed,Failed taps increased from 0 to 6.Parents forgot to top up on time,Successful taps increased from 400 to 403.kids are still turning up well,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri kitchen,Ndireti Secondary,Githunguri 2,March,Secondary,White,2026-03-19,Rice and Greengrams,45,39,39,0.0,0,2,2,0,0,3.0,3.0,,40,0,2,25,2026-03-19 12:30:39,2026-03-19 12:55:42,,The food was delicious,The line was manageable,The number of failed taps increased with a difference of One this is because the students with failed taps claim their parents forgot to top up,The number of successful taps decreased with a difference of 6 this is because some students didn't attend school today,@Tracy Tapper Ndireti secondary school
Githunguri kitchen,Miiri Secondary,Githunguri 1,March,Secondary,White,2026-03-19,Rice and Greengrams,35,29,29,0.0,0,2,4,0,0,2.0,2.0,,35,2,2,20,2026-03-19 13:10:26,2026-03-19 13:30:31,,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 0 to 4, the parents didn't top up","Successful taps decreased from 31 to 29, less parents had topped up on time","@Esther,Tapper; Miiri Secondary School"
Githunguri kitchen,Riamute Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,330,313,293,20.0,0,3,26,0,1,6.0,5.0,,320,0,3,50,2026-03-19 12:30:41,2026-03-19 13:20:49,,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 26 failtaps a higher number than previous day which was 24 since their accounts had insufficient funds,We had 313 successful taps a lower number than previous day which was 330 since their accounts had sufficient funds... The turn up was low,@sc willy- Ceb Riamute primary school
Githunguri kitchen,Gathaithi Secondary,Githunguri 1,March,Secondary,White,2026-03-19,Rice and Greengrams,105,101,101,0.0,0,2,5,0,0,0.0,0.0,,105,0,2,23,2026-03-19 12:40:04,2026-03-19 13:03:15,,Food was delicious,Queuing was good,We had 5 failed taps a drop from yesterday's 8  due to early topping up by parents,We had 101 successful taps a drop from yesterday's 103 due to failure of attendance by some students,@Joseph mburu nga'ang'a
Githunguri kitchen,Mukuyu Secondary,Githunguri 1,March,Secondary,White,2026-03-19,Rice and Greengrams,350,335,335,0.0,0,2,12,0,2,15.0,6.0,,340,0,2,30,2026-03-19 12:40:06,2026-03-19 13:10:35,,Food was hot and delicious,Queue was well managed,Failed taps increases from 8 to 12 some parents didn't top up on time,Successful taps decreases from 342 to 335 some account were insufficient,@Mukuyu Secondary School
Githunguri kitchen,Kindiga Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Beans,175,166,150,16.0,0,2,7,0,0,1.0,2.0,,170,0,2,50,2026-03-19 12:40:17,2026-03-19 13:30:25,,The food was delicious,Queues were orderly,"Failed taps decreased to 7 from 9,parents did not top up on time","Successful taps increased to 166 from 164,turnout increased although our numbers have not stabilized",@James Mbugua SC Kindiga Primary
Githunguri kitchen,Ihiga Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,160,160,143,17.0,0,2,0,0,0,0.0,0.0,,160,0,2,35,2026-03-19 12:40:05,2026-03-19 13:15:09,,Food was Enough,Queue Management was Excellent.,Failed taps was 0 the same as yesterday's.Parents are topping up on time.,Successful taps were 160 an increase of 3 from yesterday's which was 157.,@Naomi SC-Ihiga Comprehensive
Githunguri kitchen,Gitiha Secondary,Githunguri 1,March,Secondary,White,2026-03-19,Rice and Greengrams,160,159,159,0.0,0,2,0,0,0,0.0,0.0,,150,0,2,60,2026-03-19 12:40:20,2026-03-19 13:40:31,,Food was delicious and tasty,Queue was smooth and manageable by help of teacher on duty,"No failed,same as the previous day, parents have topped up their accounts",Increased number of successful taps compared to the previous day from 158 to 159,"@Jecinta muthoni Gitonga-Gitiha secondary school, Tapper"
Githunguri kitchen,Kanjai Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,420,429,378,51.0,0,3,15,0,3,0.0,0.0,,420,0,3,50,2026-03-19 12:40:48,2026-03-19 13:30:51,,The food was delicious and enough.,The queue was well managed.,"There was an increase in number from 10 to 15,most accounts were not topped up on time.","There was an increase in number from 423 to 429,there was a great turn up today and most accounts were topped up on time.",@Immaculate-SC Kanjai Primary
Githunguri kitchen,Kagema Secondary,Ruiru-Githunguri,March,Secondary,White,2026-03-19,Rice and Greengrams,220,213,213,0.0,0,2,12,0,3,5.0,2.0,,220,0,2,24,2026-03-19 12:55:56,2026-03-19 13:20:08,,Food was delicious,Queue was manageable,Fail tap was an increase of 12 while yesterday was 8,Successful tap was a constant of 213,@Tapper Kagema secondary
Githunguri kitchen,Gathugu Primary,Ruiru-Githunguri,March,Primary,White,2026-03-19,Rice and Greengrams,260,257,230,27.0,0,2,8,0,2,4.0,1.0,,260,0,2,70,2026-03-19 12:40:39,2026-03-19 13:50:45,,Food was delicious,Queue was orderly,"Failed taps remained 8 like of the previous tapping, parents forgot to top up their accounts on time","We fed 257 actual meals today compared to 255 of the previous tapping, few kids showed up for learning and fed with us",@SC Gathugu Comprehensive School
Githunguri kitchen,Kigumo Primary,Ruiru-Githunguri,March,Primary,White,2026-03-19,Rice and Greengrams,165,165,147,18.0,0,2,12,0,0,0.0,0.0,,165,0,2,39,2026-03-19 12:40:37,2026-03-19 13:19:43,,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 12 failed taps compared to yesterday where we had 11.This increase was led by parents not topping up their accounts,We had 165 actual meals served which remained constant to yesterday,@S C PCEA Kigumo Comprehensive School
Githunguri kitchen,Thuita Primary,Ruiru-Githunguri,March,Primary,White,2026-03-19,Rice and Greengrams,215,196,163,33.0,0,2,3,0,1,5.0,6.0,,205,0,2,45,2026-03-19 12:35:36,2026-03-19 13:20:24,,Food was hot and delicious,Queue management was smooth,Number of failed taps increased from 2 to 3 because some parents were unreachable,Number of actual meals decreased from 216 to 196 because some did not have tags while others had insufficient funds in their accounts,@SC Thuita Comprehensive school
Githunguri kitchen,Komothai Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,175,182,160,22.0,0,2,5,0,0,0.0,0.0,,185,0,2,60,2026-03-19 12:30:54,2026-03-19 13:30:59,,Food was yummy,Kids were organized,"Failed taps decreased from 6 to 5, some parents still forgot to top up","Actual meals increased from 175 to 182, kids reported well",@SC Komothai Comprehensive
Kiambu kitchen,Ciiko Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,960,972,910,62.0,0,5,13,0,12,0.0,0.0,,980,0,5,65,2026-03-19 12:30:23,2026-03-19 13:35:28,,Food was hot and delicious.,Queue was managed by teacher on duty,Failed taps  decreased from 13 to 22. That was very commendable. We didn't  get so many failed taps as previous days.,Actual meals increased from 957 to 972.,@Ciiko Comprehensive school -SL- Samy Migwi
Githunguri kitchen,Mitahato Secondary,Githunguri 2,March,Secondary,White,2026-03-19,Rice and Greengrams,40,45,45,0.0,0,2,1,0,0,0.0,0.0,,45,0,2,10,2026-03-19 12:45:27,2026-03-19 12:55:34,,Food met the required dietary standards,Students were served in the order they arrived at,The number of failed taps reduced from 6_1 compared to yesterday's because parents topped up on time,The number increased from 42-45 because number of failed taps reduced,"@minne,Tapper Mitahato Secondary"
Githunguri kitchen,Kiawairia Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,125,120,108,12.0,4,2,8,0,0,1.0,1.0,,120,4,2,90,2026-03-19 12:00:05,2026-03-19 13:30:12,,Food was hot and delicious,Lines were neat and organized,We had 8 failed taps an increase from 6 some parents didn't top up on time,We had  108sucessful taps a decrease from 109   turn out was low,@Mary kimani SC kiawairia comprehensive school
Githunguri kitchen,Githima Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,255,256,232,24.0,0,2,5,0,1,0.0,0.0,,260,4,2,60,2026-03-19 12:30:06,2026-03-19 13:30:13,,Today's meal was delicious,"With the help of the deputy headteacher, queue management was smooth and orderly",We had 5 failed taps which is an increase from yesterday's 2 failed taps.Five accounts were not topped up on time.,We had 256 actual meals served which is an increase from yesterday's 252 actual meals.The turn up was higher today.,@Brenda kamawe Githima primary and junior secondary school
Githunguri kitchen,Kanjai Secondary,Githunguri 2,March,Secondary,White,2026-03-19,Rice and Greengrams,190,180,180,0.0,0,2,5,0,0,0.0,0.0,,190,0,2,60,2026-03-19 12:40:29,2026-03-19 13:40:43,,The meal was delicious and sweet.,Queue management was ordered by me and TOD.,Actual meal served was 180 compared to yesterday with a decrease of 5.,We had 5 failed taps compared to yesterday with an increase of 2.,"@mercy, tapper, kanjai secondary"
Githunguri kitchen,Gitombo Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,140,132,125,7.0,0,2,1,0,0,1.0,1.0,,175,0,2,100,2026-03-19 12:50:05,2026-03-19 14:30:13,,Food was delicious,Queue was manageable,Today failed taps was 1 an increase of 1 from 0 yesterday parent didn't top up on time.,Actual meals served today was 132 a decrease of 47 from 179 yesterday this is because grade 7and 8 were having cooking project.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri kitchen,Gatina Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,450,431,389,42.0,0,3,12,0,1,3.0,5.0,,460,0,3,60,2026-03-19 12:30:14,2026-03-19 13:30:25,,Food was delicious,Line was smooth and orderly,Failed taps were 12 similar with yesterday's number.,"Actual meal served were 431 a decrease compared to yesterday's number of 437,the number was affected by some kids who were sent home didn't turn up.",@Kang'ethe Dennis
Githunguri kitchen,Nyaga Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,490,508,446,62.0,0,3,25,0,0,0.0,0.0,,500,0,3,50,2026-03-19 12:40:18,2026-03-19 13:30:23,,The food was delicious and the kids enjoyed bananas,The queue was well organized,The number of failed taps increased from 16 to 25.Some accounts had not been topped up,The number of actual meals served increased from 482 to 508.Most accounts had not been topped up,@SL Nyaga Primary and Junior School-Gladys
Githunguri kitchen,Githiga Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,375,332,308,24.0,0,3,21,0,0,6.0,7.0,,410,0,3,66,2026-03-19 12:30:24,2026-03-19 13:36:31,,Food was sweet and delicious,Line Management was smooth,Failed  taps increased  from 18 to 24.parents did not top up their accounts.,Actual  meals   decreased from 425 to 332. Turn out was low since students  were sent home for school fees.,@SC - Githiga Comprehensive
Githunguri kitchen,Kiawairia Secondary,Githunguri 1,March,Secondary,White,2026-03-19,Rice and Greengrams,55,57,57,0.0,0,2,1,0,0,0.0,0.0,,60,0,2,15,2026-03-19 13:25:29,2026-03-19 13:40:35,,Lunch was appetizing and yummy,Queuing was neat,Number of failed taps decreased from 2 to 1 parents topped up their accounts on time,Number of actual meals increased from 52 to 57 form 4 students are continuing to report back,@Patrick Kariuki Kiawairia secondary school Tapper
Githunguri kitchen,Ikinu Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,870,871,799,72.0,0,5,29,0,4,0.0,10.0,,850,0,5,80,2026-03-19 12:15:42,2026-03-19 13:35:50,,The food was tasty,Queue management was smooth,They increased from 26 to 29.parents did not top up,The number has increased from 861 to 871. More learners came to tap,@SL Janet-Ikinu primary School
Githunguri kitchen,Gathiruini Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,245,240,217,23.0,0,2,5,0,0,4.0,2.0,,240,0,2,60,2026-03-19 12:30:03,2026-03-19 13:30:06,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 5 a decrease from 3 this is because parents didn't top up their accounts on time,Actual meals served today were 240 a decrease from 245 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
Githunguri kitchen,Matuguta Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,450,465,431,34.0,4,3,14,0,0,0.0,0.0,,450,4,3,60,2026-03-19 12:30:17,2026-03-19 13:30:21,,Food was delicious and sweet,Queue was well managed,Failed taps were 14 a decrease of 1 tap from yesterday's 15 failed taps. Respective parents had not topped up,Actual meals were 465 a decrease of 26 actual meals from yesterday's 439 actual meals. Some of the absent students reported to school today and also those without tags came for food today.,@Matuguta primary
Githunguri kitchen,Mathanja Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,205,209,188,21.0,0,2,2,0,0,9.0,0.0,,210,0,2,75,2026-03-19 12:10:23,2026-03-19 13:25:29,,Food was delicious,I managed the queue without any assistance,Today we had 2 failed taps same as yesterday. Parents didn't top-up their accounts on time.,Today we had 209 actual meals served an increase compared to yesterday 196. More kids were present today.,@mathanja primary school
Githunguri kitchen,Kiambururu Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,270,286,261,25.0,0,3,2,0,0,0.0,0.0,,280,0,3,100,2026-03-19 12:20:29,2026-03-19 14:00:35,,The food was sweet and delicious,Line management was smooth,Failed taps decreased from 5 to 2.Most parents topped up on time today,Actual meals served increased from 270 to 286.This is because there was a good student turnout,@Kiambururu Comprehensive School
Githunguri kitchen,Miiri Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,410,423,377,46.0,0,3,36,0,6,0.0,0.0,,425,0,3,60,2026-03-19 12:30:15,2026-03-19 13:30:20,,The food was hot and delicious.,The queue was well organized and managed by the teacher on duty.,"Failed taps remained a constant 37 , as parents hadn't topped up on time.","Actual meals served rose to 423 from 402, as parents had topped up on time and an increase in student turnout today.",@SC Daniel Ng'ang'a - Miiri Primary School
Githunguri kitchen,Kiawaiguru Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,230,235,214,21.0,1,2,5,0,5,0.0,0.0,,235,1,2,40,2026-03-19 13:30:00,2026-03-19 14:10:00,,Lunch was delicious,Queue was oderly.,Failed taps increased from yesterday’s 2 to today 5.Parents didn’t top up despite reminding them.,Actual meals served increased from yesterday’s 232 to today 235.Most pupils reported to school.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
Githunguri kitchen,Giathieko Primary,Githunguri 2,March,Primary,White,2026-03-19,Rice and Greengrams,200,191,179,12.0,0,2,6,0,0,2.0,1.0,,190,0,2,20,2026-03-19 13:00:41,2026-03-19 13:20:49,,Food was delicious,Line transitioned well,"From 5 to 6, parents forgot to top up students accounts","A rise in 1 , who was absent today","@SC, Giathieko Comprehensive -Rose"
Githunguri kitchen,Nyaga Secondary,Githunguri 2,March,Secondary,White,2026-03-19,Rice and Greengrams,360,364,364,0.0,0,3,15,0,8,0.0,0.0,,350,0,3,30,2026-03-19 12:40:33,2026-03-19 13:10:41,,Food was hot and delicious plus bananas were sweet.,Line was quick and manageable,"Had a slight difference from 13 to today's 15,,,2 students' meal cards had no funds.","Had a rise from 352 to 364,,,,12 more students had funds and turned up for lunch today.",@Hellen Tapper P.C.E.A Nyaga Senior School
Githunguri kitchen,Gataka Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,300,288,261,27.0,0,2,12,0,1,3.0,4.0,,295,0,2,72,2026-03-19 12:32:38,2026-03-19 13:44:45,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 11 to 12, we reminded kids to request their parents to top up","The number of actual meals dropped from 294 to 288, some parents failed to make timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri kitchen,Njunu Primary,Githunguri 1,March,Primary,White,2026-03-19,Rice and Greengrams,250,245,229,16.0,0,2,4,0,1,1.5,1.0,,250,0,2,40,2026-03-19 12:45:24,2026-03-19 13:25:39,,The meal was delicious,The queue was well managed,The have increased from 2 to  4,They have increased from 226 to 229,@Sc Elizabeth -Njunu primary school
